Date,Agency,SiteNumber,Flow_cfs,Code
2020-02-07,USGS,06719505,38.1,A
2020-02-08,USGS,06719505,39.3,A
2020-02-09,USGS,06719505,46.4,A
2020-02-10,USGS,06719505,40.7,A
2020-02-11,USGS,06719505,43.3,A
2020-02-12,USGS,06719505,42.4,A
2020-02-13,USGS,06719505,40.1,A
2020-02-14,USGS,06719505,41.3,A
2020-02-15,USGS,06719505,40.3,A
2020-02-16,USGS,06719505,40.1,A
2020-02-17,USGS,06719505,41.5,A
2020-02-18,USGS,06719505,37.8,A
2020-02-19,USGS,06719505,32.6,A
2020-02-20,USGS,06719505,31.7,A
2020-02-21,USGS,06719505,35.7,A
2020-02-22,USGS,06719505,46.9,A
2020-02-23,USGS,06719505,43.2,A
2020-02-24,USGS,06719505,37.9,A
2020-02-25,USGS,06719505,26.5,A
2020-02-26,USGS,06719505,21.4,A:e
2020-02-27,USGS,06719505,41.4,A
2020-02-28,USGS,06719505,42.1,A
2020-02-29,USGS,06719505,40.3,A:e
2020-03-01,USGS,06719505,38.3,A
2020-03-02,USGS,06719505,37.6,A
2020-03-03,USGS,06719505,38.0,A
2020-03-04,USGS,06719505,38.7,A
2020-03-05,USGS,06719505,39.8,A
2020-03-06,USGS,06719505,41.6,A
2020-03-07,USGS,06719505,41.9,A
2020-03-08,USGS,06719505,45.1,A
2020-03-09,USGS,06719505,49.5,A
2020-03-10,USGS,06719505,47.2,A
2020-03-11,USGS,06719505,44.6,A
2020-03-12,USGS,06719505,49.3,A
2020-03-13,USGS,06719505,46.2,A
2020-03-14,USGS,06719505,46.9,A
2020-03-15,USGS,06719505,46.8,A
2020-03-16,USGS,06719505,47.7,A
2020-03-17,USGS,06719505,46.5,A
2020-03-18,USGS,06719505,47.0,A
2020-03-19,USGS,06719505,52.2,A
2020-03-20,USGS,06719505,44.8,A
2020-03-21,USGS,06719505,46.3,A
2020-03-22,USGS,06719505,46.7,A
2020-03-23,USGS,06719505,45.8,A
2020-03-24,USGS,06719505,47.4,A
2020-03-25,USGS,06719505,48.8,A
2020-03-26,USGS,06719505,48.5,A
2020-03-27,USGS,06719505,50.5,A
2020-03-28,USGS,06719505,48.2,A
2020-03-29,USGS,06719505,43.2,A
2020-03-30,USGS,06719505,47.6,A
2020-03-31,USGS,06719505,45.8,A
2020-04-01,USGS,06719505,44.6,A
2020-04-02,USGS,06719505,45.2,A
2020-04-03,USGS,06719505,40.7,A
2020-04-04,USGS,06719505,43.5,A
2020-04-05,USGS,06719505,45.8,A
2020-04-06,USGS,06719505,47.7,A
2020-04-07,USGS,06719505,52.5,A
2020-04-08,USGS,06719505,56.2,A
2020-04-09,USGS,06719505,61.7,A
2020-04-10,USGS,06719505,67.5,A
2020-04-11,USGS,06719505,73.0,A
2020-04-12,USGS,06719505,74.5,A
2020-04-13,USGS,06719505,62.6,A
2020-04-14,USGS,06719505,58.6,A
2020-04-15,USGS,06719505,65.4,A
2020-04-16,USGS,06719505,70.1,A
2020-04-17,USGS,06719505,62.3,A
2020-04-18,USGS,06719505,67.2,A
2020-04-19,USGS,06719505,62.2,A
2020-04-20,USGS,06719505,63.5,A
2020-04-21,USGS,06719505,67.1,A
2020-04-22,USGS,06719505,67.2,A
2020-04-23,USGS,06719505,69.1,A
2020-04-24,USGS,06719505,77.8,A
2020-04-25,USGS,06719505,79.0,A
2020-04-26,USGS,06719505,82.8,A
2020-04-27,USGS,06719505,88.4,A
2020-04-28,USGS,06719505,107.0,A
2020-04-29,USGS,06719505,124.0,A
2020-04-30,USGS,06719505,145.0,A
2020-05-01,USGS,06719505,169.0,A
2020-05-02,USGS,06719505,210.0,A
2020-05-03,USGS,06719505,237.0,A
2020-05-04,USGS,06719505,245.0,A
2020-05-05,USGS,06719505,205.0,A
2020-05-06,USGS,06719505,195.0,A
2020-05-07,USGS,06719505,202.0,A
2020-05-08,USGS,06719505,200.0,A
2020-05-09,USGS,06719505,191.0,A
2020-05-10,USGS,06719505,191.0,A
2020-05-11,USGS,06719505,201.0,A
2020-05-12,USGS,06719505,196.0,A
2020-05-13,USGS,06719505,208.0,A
2020-05-14,USGS,06719505,224.0,A
2020-05-15,USGS,06719505,233.0,A
2020-05-16,USGS,06719505,241.0,A
2020-05-17,USGS,06719505,269.0,A
2020-05-18,USGS,06719505,337.0,A
2020-05-19,USGS,06719505,395.0,A
2020-05-20,USGS,06719505,441.0,A
2020-05-21,USGS,06719505,501.0,A
2020-05-22,USGS,06719505,425.0,A
2020-05-23,USGS,06719505,411.0,A
2020-05-24,USGS,06719505,414.0,A
2020-05-25,USGS,06719505,362.0,A
2020-05-26,USGS,06719505,324.0,A
2020-05-27,USGS,06719505,333.0,A
2020-05-28,USGS,06719505,388.0,A
2020-05-29,USGS,06719505,462.0,A
2020-05-30,USGS,06719505,564.0,A
2020-05-31,USGS,06719505,666.0,A
2020-06-01,USGS,06719505,723.0,A
2020-06-02,USGS,06719505,761.0,A
2020-06-03,USGS,06719505,733.0,A
2020-06-04,USGS,06719505,729.0,A
2020-06-05,USGS,06719505,732.0,A
2020-06-06,USGS,06719505,792.0,A
2020-06-07,USGS,06719505,800.0,A
2020-06-08,USGS,06719505,757.0,A
2020-06-09,USGS,06719505,704.0,A
2020-06-10,USGS,06719505,600.0,P
2020-06-11,USGS,06719505,554.0,P
2020-06-12,USGS,06719505,522.0,P
2020-06-13,USGS,06719505,520.0,P
2020-06-14,USGS,06719505,565.0,P
2020-06-15,USGS,06719505,567.0,P
2020-06-16,USGS,06719505,549.0,P
2020-06-17,USGS,06719505,555.0,P
2020-06-18,USGS,06719505,563.0,P
2020-06-19,USGS,06719505,652.0,P
2020-06-20,USGS,06719505,547.0,P
2020-06-21,USGS,06719505,481.0,P
2020-06-22,USGS,06719505,464.0,P
2020-06-23,USGS,06719505,473.0,P
2020-06-24,USGS,06719505,480.0,P
2020-06-25,USGS,06719505,494.0,P
2020-06-26,USGS,06719505,477.0,P
2020-06-27,USGS,06719505,468.0,P
2020-06-28,USGS,06719505,448.0,P
2020-06-29,USGS,06719505,421.0,P
2020-06-30,USGS,06719505,400.0,P
2020-07-01,USGS,06719505,368.0,P
2020-07-02,USGS,06719505,350.0,P
2020-07-03,USGS,06719505,335.0,P
2020-07-04,USGS,06719505,329.0,P
2020-07-05,USGS,06719505,331.0,P
2020-07-06,USGS,06719505,323.0,P
2020-07-07,USGS,06719505,314.0,P
2020-07-08,USGS,06719505,297.0,P
2020-07-09,USGS,06719505,275.0,P
2020-07-10,USGS,06719505,248.0,P
2020-07-11,USGS,06719505,233.0,P
2020-07-12,USGS,06719505,225.0,P
2020-07-13,USGS,06719505,221.0,P
2020-07-14,USGS,06719505,222.0,P
2020-07-15,USGS,06719505,226.0,P
2020-07-16,USGS,06719505,211.0,P
2020-07-17,USGS,06719505,200.0,P
2020-07-18,USGS,06719505,194.0,P
2020-07-19,USGS,06719505,181.0,P
2020-07-20,USGS,06719505,172.0,P
2020-07-21,USGS,06719505,162.0,P
2020-07-22,USGS,06719505,152.0,P
2020-07-23,USGS,06719505,147.0,P
2020-07-24,USGS,06719505,183.0,P
2020-07-25,USGS,06719505,226.0,P
2020-07-26,USGS,06719505,249.0,P
2020-07-27,USGS,06719505,211.0,P
2020-07-28,USGS,06719505,180.0,P
2020-07-29,USGS,06719505,174.0,P
2020-07-30,USGS,06719505,157.0,P
2020-07-31,USGS,06719505,152.0,P
2020-08-01,USGS,06719505,149.0,P
2020-08-02,USGS,06719505,143.0,P
2020-08-03,USGS,06719505,140.0,P
2020-08-04,USGS,06719505,135.0,P
2020-08-05,USGS,06719505,136.0,P
2020-08-06,USGS,06719505,138.0,P
2020-08-07,USGS,06719505,129.0,P
2020-08-08,USGS,06719505,125.0,P
2020-08-09,USGS,06719505,122.0,P
2020-08-10,USGS,06719505,119.0,P
2020-08-11,USGS,06719505,116.0,P
2020-08-12,USGS,06719505,119.0,P
2020-08-13,USGS,06719505,117.0,P
2020-08-14,USGS,06719505,109.0,P
2020-08-15,USGS,06719505,107.0,P
2020-08-16,USGS,06719505,103.0,P
2020-08-17,USGS,06719505,104.0,P
2020-08-18,USGS,06719505,101.0,P
2020-08-19,USGS,06719505,98.4,P
2020-08-20,USGS,06719505,97.0,P
2020-08-21,USGS,06719505,102.0,P
2020-08-22,USGS,06719505,94.0,P
2020-08-23,USGS,06719505,88.0,P
2020-08-24,USGS,06719505,86.8,P
2020-08-25,USGS,06719505,90.9,P
2020-08-26,USGS,06719505,103.0,P
2020-08-27,USGS,06719505,125.0,P
2020-08-28,USGS,06719505,125.0,P
2020-08-29,USGS,06719505,117.0,P
2020-08-30,USGS,06719505,106.0,P
2020-08-31,USGS,06719505,94.7,P
2020-09-01,USGS,06719505,96.0,P
2020-09-02,USGS,06719505,89.6,P
2020-09-03,USGS,06719505,83.1,P
2020-09-04,USGS,06719505,77.1,P
2020-09-05,USGS,06719505,75.1,P
2020-09-06,USGS,06719505,69.0,P
2020-09-07,USGS,06719505,68.4,P
2020-09-08,USGS,06719505,73.9,P
2020-09-09,USGS,06719505,80.9,P
2020-09-10,USGS,06719505,84.1,P
2020-09-11,USGS,06719505,87.3,P
2020-09-12,USGS,06719505,77.2,P
2020-09-13,USGS,06719505,77.3,P
2020-09-14,USGS,06719505,69.8,P
2020-09-15,USGS,06719505,67.1,P
2020-09-16,USGS,06719505,66.5,P
2020-09-17,USGS,06719505,70.0,P
2020-09-18,USGS,06719505,68.3,P
2020-09-19,USGS,06719505,65.1,P
2020-09-20,USGS,06719505,62.1,P
2020-09-21,USGS,06719505,63.7,P
2020-09-22,USGS,06719505,64.8,P
2020-09-23,USGS,06719505,62.5,P
2020-09-24,USGS,06719505,61.6,P
2020-09-25,USGS,06719505,61.0,P
2020-09-26,USGS,06719505,59.1,P
2020-09-27,USGS,06719505,58.3,P
2020-09-28,USGS,06719505,58.8,P
2020-09-29,USGS,06719505,62.5,P
2020-09-30,USGS,06719505,56.5,P
2020-10-01,USGS,06719505,58.5,P
2020-10-02,USGS,06719505,55.6,P
2020-10-03,USGS,06719505,53.6,P
2020-10-04,USGS,06719505,55.3,P
2020-10-05,USGS,06719505,57.1,P
2020-10-06,USGS,06719505,53.6,P
2020-10-07,USGS,06719505,53.4,P
2020-10-08,USGS,06719505,50.9,P
